Label,Dst Port,Protocol,time,act_time,COUNT_instances,Timestamp_analog,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
DoS attacks-Slowloris,80,6,22.06122449,4,49,22,15/02/2018 11:00:22,3035817,3,0,0,0,0,0,0,0,0,0,0,0,0,0.988201858,1517908.5,704393.6125,2015990,1019827,3035817,1517908.5,704393.6125,2015990,1019827,0,0,0,0,0,0,0,0,0,120,0,0.988201858,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0,0,0,0,0,0,0,0,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,22.08163265,5,49,22,15/02/2018 11:00:22,3027873,3,0,0,0,0,0,0,0,0,0,0,0,0,0.990794528,1513936.5,710037.7388,2016009,1011864,3027873,1513936.5,710037.7388,2016009,1011864,0,0,0,0,0,0,0,0,0,120,0,0.990794528,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0,0,0,0,0,0,0,0,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,22.10204082,6,49,22,15/02/2018 11:00:22,108342817,15,3,2530,0,230,0,168.6666667,105.2796729,0,0,0,0,23.3518019,0.166139302,6373106.882,13531132.71,53247639,3,108342814,7738772.429,14627445.17,53247639,366,107326883,53663441.5,32051012.81,76326930,30999953,0,0,0,0,496,100,0.138449418,0.027689884,0,230,133.1578947,116.6691729,13611.69591,0,0,0,1,0,0,0,0,0,140.5555556,168.6666667,0,0,0,0,0,0,0,15,2530,3,0,26883,0,11,32,6152591.5,2240051.35,7736547,4568636,24009407.75,20630802.89,53247639,6655105,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,22.12244898,7,49,22,15/02/2018 11:00:22,3039837,3,0,0,0,0,0,0,0,0,0,0,0,0,0.986895021,1519918.5,701543.9721,2015985,1023852,3039837,1519918.5,701543.9721,2015985,1023852,0,0,0,0,0,0,0,0,0,120,0,0.986895021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0,0,0,0,0,0,0,0,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,22.14285714,8,49,22,15/02/2018 11:00:22,3038755,3,0,0,0,0,0,0,0,0,0,0,0,0,0.987246422,1519377.5,701988.0352,2015758,1022997,3038755,1519377.5,701988.0352,2015758,1022997,0,0,0,0,0,0,0,0,0,120,0,0.987246422,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0,0,0,0,0,0,0,0,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,22.16326531,9,49,22,15/02/2018 11:00:22,3043766,3,0,0,0,0,0,0,0,0,0,0,0,0,0.985621102,1521883,698611.6003,2015876,1027890,3043766,1521883,698611.6003,2015876,1027890,0,0,0,0,0,0,0,0,0,120,0,0.985621102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0,0,0,0,0,0,0,0,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,22.18367347,10,49,22,15/02/2018 11:00:22,108334777,15,3,2530,0,230,0,168.6666667,105.2796729,0,0,0,0,23.35353494,0.166151632,6372633.941,13531317.97,53247579,13,108334764,7738197.429,14627714.19,53247579,126,107326896,53663448,32050962.6,76326901,30999995,0,0,0,0,496,100,0.138459693,0.027691939,0,230,133.1578947,116.6691729,13611.69591,0,0,0,1,0,0,0,0,0,140.5555556,168.6666667,0,0,0,0,0,0,0,15,2530,3,0,26883,0,11,32,6148588,2234352.777,7728514,4568662,24009397,20630769.26,53247579,6655163,DoS attacks-Slowloris
Benign,80,6,22.20408163,11,49,22,15/02/2018 11:00:22,6079288,4,4,97,232,97,0,24.25,48.5,232,0,58,116,54.11817963,1.315943578,868469.7143,2262259.223,5998345,41,80943,26981,46443.23946,80609,115,6079110,2026370,3509304.677,6078566,231,0,0,0,0,92,92,0.657971789,0.657971789,0,232,36.55555556,80.00486096,6400.777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0,0,0,0,0,0,0,0,Benign
Benign,443,6,22.2244898,12,49,22,15/02/2018 11:00:22,300,3,0,46,0,46,0,15.33333333,26.55811238,0,0,0,0,153333.3333,10000,150,18.38477631,163,137,300,150,18.38477631,163,137,0,0,0,0,0,0,0,0,0,60,0,10000,0,0,46,11.5,23,529,0,0,0,0,1,0,0,0,0,15.33333333,15.33333333,0,0,0,0,0,0,0,3,46,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,Benign
Benign,50388,6,22.24489796,13,49,22,15/02/2018 11:00:22,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,Benign
Benign,443,6,22.26530612,14,49,22,15/02/2018 11:00:22,282,3,0,46,0,46,0,15.33333333,26.55811238,0,0,0,0,163120.5674,10638.29787,141,41.01219331,170,112,282,141,41.01219331,170,112,0,0,0,0,0,0,0,0,0,60,0,10638.29787,0,0,46,11.5,23,529,0,0,0,0,1,0,0,0,0,15.33333333,15.33333333,0,0,0,0,0,0,0,3,46,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Benign
Benign,443,6,22.28571429,15,49,22,15/02/2018 11:00:22,314,3,0,46,0,46,0,15.33333333,26.55811238,0,0,0,0,146496.8153,9554.140127,157,48.08326112,191,123,314,157,48.08326112,191,123,0,0,0,0,0,0,0,0,0,60,0,9554.140127,0,0,46,11.5,23,529,0,0,0,0,1,0,0,0,0,15.33333333,15.33333333,0,0,0,0,0,0,0,3,46,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,Benign
Benign,443,6,22.30612245,16,49,22,15/02/2018 11:00:22,327,3,0,46,0,46,0,15.33333333,26.55811238,0,0,0,0,140672.7829,9174.311927,163.5,65.76093065,210,117,327,163.5,65.76093065,210,117,0,0,0,0,0,0,0,0,0,60,0,9174.311927,0,0,46,11.5,23,529,0,0,0,0,1,0,0,0,0,15.33333333,15.33333333,0,0,0,0,0,0,0,3,46,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Benign
Benign,50750,6,22.32653061,17,49,22,15/02/2018 11:00:22,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,Benign
Benign,50717,6,22.34693878,18,49,22,15/02/2018 11:00:22,40,2,0,0,0,0,0,0,0,0,0,0,0,0,50000,40,0,40,40,40,40,0,40,40,0,0,0,0,0,0,0,0,0,40,0,50000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,Benign
Benign,50737,6,22.36734694,19,49,22,15/02/2018 11:00:22,43,2,0,0,0,0,0,0,0,0,0,0,0,0,46511.62791,43,0,43,43,43,43,0,43,43,0,0,0,0,0,0,0,0,0,40,0,46511.62791,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,Benign
Benign,53,17,22.3877551,20,49,22,15/02/2018 11:00:22,1714,1,1,32,121,32,32,32,0,121,121,121,0,89264.87748,1166.861144,1714,0,1714,1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,583.4305718,583.4305718,32,121,61.66666667,51.38417396,2640.333333,0,0,0,0,0,0,0,0,1,92.5,32,121,0,0,0,0,0,0,1,32,1,121,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,22.40816327,21,49,22,15/02/2018 11:00:22,337,1,1,40,56,40,40,40,0,56,56,56,0,284866.4688,5934.718101,337,0,337,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2967.35905,2967.35905,40,56,45.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,68,40,56,0,0,0,0,0,0,1,40,1,56,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,59944,6,22.42857143,22,49,22,15/02/2018 11:00:22,145,2,0,0,0,0,0,0,0,0,0,0,0,0,13793.10345,145,0,145,145,145,145,0,145,145,0,0,0,0,0,0,0,0,0,40,0,13793.10345,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0,0,0,0,0,0,0,0,Benign
Benign,80,6,22.44897959,23,49,22,15/02/2018 11:00:22,6054699,4,4,97,232,97,0,24.25,48.5,232,0,58,116,54.33796131,1.321287813,864957,2252976.484,5973779,39,80920,26973.33333,46477.57477,80641,106,6054565,2018188.333,3495123.222,6054009,266,0,0,0,0,92,92,0.660643907,0.660643907,0,232,36.55555556,80.00486096,6400.777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0,0,0,0,0,0,0,0,Benign
Benign,443,6,22.46938776,24,49,22,15/02/2018 11:00:22,2,1,2,46,31,46,46,46,0,31,0,15.5,21.92031022,38500000,1500000,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,20,40,500000,1000000,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,2,41,46,15.5,0,0,0,0,0,0,1,46,2,31,31,31,0,20,0,0,0,0,0,0,0,0,Benign
Benign,443,6,22.48979592,25,49,22,15/02/2018 11:00:22,325,3,0,46,0,46,0,15.33333333,26.55811238,0,0,0,0,141538.4615,9230.769231,162.5,4.949747468,166,159,325,162.5,4.949747468,166,159,0,0,0,0,0,0,0,0,0,60,0,9230.769231,0,0,46,11.5,23,529,0,0,0,0,1,0,0,0,0,15.33333333,15.33333333,0,0,0,0,0,0,0,3,46,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Benign
Benign,443,6,22.51020408,26,49,22,15/02/2018 11:00:22,1,1,2,46,31,46,46,46,0,31,0,15.5,21.92031022,77000000,3000000,0.5,0.707106781,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,20,40,1000000,2000000,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,2,41,46,15.5,0,0,0,0,0,0,1,46,2,31,31,31,0,20,0,0,0,0,0,0,0,0,Benign
Benign,443,6,22.53061224,27,49,22,15/02/2018 11:00:22,294,3,0,46,0,46,0,15.33333333,26.55811238,0,0,0,0,156462.585,10204.08163,147,7.071067812,152,142,294,147,7.071067812,152,142,0,0,0,0,0,0,0,0,0,60,0,10204.08163,0,0,46,11.5,23,529,0,0,0,0,1,0,0,0,0,15.33333333,15.33333333,0,0,0,0,0,0,0,3,46,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Benign
Benign,50667,6,22.55102041,28,49,22,15/02/2018 11:00:22,42,2,0,0,0,0,0,0,0,0,0,0,0,0,47619.04762,42,0,42,42,42,42,0,42,42,0,0,0,0,0,0,0,0,0,40,0,47619.04762,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,Benign
Benign,50673,6,22.57142857,29,49,22,15/02/2018 11:00:22,109,2,0,0,0,0,0,0,0,0,0,0,0,0,18348.62385,109,0,109,109,109,109,0,109,109,0,0,0,0,0,0,0,0,0,40,0,18348.62385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,Benign
Benign,53,17,22.59183673,30,49,22,15/02/2018 11:00:22,79349,1,1,58,144,58,58,58,0,144,144,144,0,2545.715762,25.20510655,79349,0,79349,79349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,12.60255328,12.60255328,58,144,86.66666667,49.65212315,2465.333333,0,0,0,0,0,0,0,0,1,130,58,144,0,0,0,0,0,0,1,58,1,144,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,22.6122449,31,49,22,15/02/2018 11:00:22,306,1,1,41,57,41,41,41,0,57,57,57,0,320261.4379,6535.947712,306,0,306,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3267.973856,3267.973856,41,57,46.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,69.5,41,57,0,0,0,0,0,0,1,41,1,57,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,22.63265306,32,49,22,15/02/2018 11:00:22,437,1,1,41,57,41,41,41,0,57,57,57,0,224256.2929,4576.659039,437,0,437,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2288.329519,2288.329519,41,57,46.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,69.5,41,57,0,0,0,0,0,0,1,41,1,57,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,22.65306122,33,49,22,15/02/2018 11:00:22,734,1,1,32,128,32,32,32,0,128,128,128,0,217983.6512,2724.79564,734,0,734,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1362.39782,1362.39782,32,128,64,55.42562584,3072,0,0,0,0,0,0,0,0,1,96,32,128,0,0,0,0,0,0,1,32,1,128,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,443,6,22.67346939,34,49,22,15/02/2018 11:00:22,293,3,0,46,0,46,0,15.33333333,26.55811238,0,0,0,0,156996.587,10238.90785,146.5,10.60660172,154,139,293,146.5,10.60660172,154,139,0,0,0,0,0,0,0,0,0,60,0,10238.90785,0,0,46,11.5,23,529,0,0,0,0,1,0,0,0,0,15.33333333,15.33333333,0,0,0,0,0,0,0,3,46,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,Benign
Benign,50294,6,22.69387755,35,49,22,15/02/2018 11:00:22,101,2,0,0,0,0,0,0,0,0,0,0,0,0,19801.9802,101,0,101,101,101,101,0,101,101,0,0,0,0,0,0,0,0,0,40,0,19801.9802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,Benign
Benign,50251,6,22.71428571,36,49,22,15/02/2018 11:00:22,50,1,1,0,0,0,0,0,0,0,0,0,0,0,40000,50,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20000,20000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,120,253,0,20,0,0,0,0,0,0,0,0,Benign
Benign,445,6,22.73469388,37,49,22,15/02/2018 11:00:22,819919,6,6,455,338,140,0,75.83333333,62.93621109,145,0,56.33333333,68.22511756,967.1687081,14.63559205,74538.09091,103260.494,204951,1,819869,163973.8,91663.76911,205208,1,819834,163966.8,91466.40006,205115,347,0,0,0,0,132,132,7.317796026,7.317796026,0,145,61,63.41004127,4020.833333,0,0,0,1,0,0,0,0,1,66.08333333,75.83333333,56.33333333,0,0,0,0,0,0,6,455,6,338,8192,0,4,20,0,0,0,0,0,0,0,0,Benign
Benign,443,6,22.75510204,38,49,22,15/02/2018 11:00:22,467,3,0,46,0,46,0,15.33333333,26.55811238,0,0,0,0,98501.07066,6423.982869,233.5,142.128463,334,133,467,233.5,142.128463,334,133,0,0,0,0,0,0,0,0,0,60,0,6423.982869,0,0,46,11.5,23,529,0,0,0,0,1,0,0,0,0,15.33333333,15.33333333,0,0,0,0,0,0,0,3,46,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Benign
Benign,443,6,22.7755102,39,49,22,15/02/2018 11:00:22,315,3,0,46,0,46,0,15.33333333,26.55811238,0,0,0,0,146031.746,9523.809524,157.5,71.4177849,208,107,315,157.5,71.4177849,208,107,0,0,0,0,0,0,0,0,0,60,0,9523.809524,0,0,46,11.5,23,529,0,0,0,0,1,0,0,0,0,15.33333333,15.33333333,0,0,0,0,0,0,0,3,46,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Benign
Benign,50157,6,22.79591837,40,49,22,15/02/2018 11:00:22,148,2,0,0,0,0,0,0,0,0,0,0,0,0,13513.51351,148,0,148,148,148,148,0,148,148,0,0,0,0,0,0,0,0,0,40,0,13513.51351,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,Benign
Benign,50163,6,22.81632653,41,49,22,15/02/2018 11:00:22,86,2,0,0,0,0,0,0,0,0,0,0,0,0,23255.81395,86,0,86,86,86,86,0,86,86,0,0,0,0,0,0,0,0,0,40,0,23255.81395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,Benign
Benign,3389,6,22.83673469,42,49,22,15/02/2018 11:00:22,3125363,9,10,1213,1874,661,0,134.7777778,209.0799953,1173,0,187.4,365.3993858,987.7252658,6.079293829,173631.2778,242261.4347,957128,4,3125363,390670.375,388563.8047,1264882,4,2878363,319818.1111,282846.7022,957128,3661,0,0,0,0,192,224,2.879665498,3.199628331,0,1173,154.35,289.2422541,83661.08158,0,0,1,1,0,0,0,1,1,162.4736842,134.7777778,187.4,0,0,0,0,0,0,9,1213,10,1874,8192,62872,6,20,0,0,0,0,0,0,0,0,Benign
Benign,0,0,22.85714286,43,49,22,15/02/2018 11:00:22,112635039,3,0,0,0,0,0,0,0,0,0,0,0,0,0.026634696,56317519.5,28.99137803,56317540,56317499,112635039,56317519.5,28.99137803,56317540,56317499,0,0,0,0,0,0,0,0,0,0,0,0.026634696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56317519.5,28.99137803,56317540,56317499,Benign
Benign,443,6,22.87755102,44,49,22,15/02/2018 11:00:22,512,3,0,46,0,46,0,15.33333333,26.55811238,0,0,0,0,89843.75,5859.375,256,189.5046174,390,122,512,256,189.5046174,390,122,0,0,0,0,0,0,0,0,0,60,0,5859.375,0,0,46,11.5,23,529,0,0,0,0,1,0,0,0,0,15.33333333,15.33333333,0,0,0,0,0,0,0,3,46,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Benign
Benign,443,6,22.89795918,45,49,22,15/02/2018 11:00:22,902,3,0,46,0,46,0,15.33333333,26.55811238,0,0,0,0,50997.78271,3325.94235,451,473.7615434,786,116,902,451,473.7615434,786,116,0,0,0,0,0,0,0,0,0,60,0,3325.94235,0,0,46,11.5,23,529,0,0,0,0,1,0,0,0,0,15.33333333,15.33333333,0,0,0,0,0,0,0,3,46,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Benign
Benign,50441,6,22.91836735,46,49,22,15/02/2018 11:00:22,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,Benign
Benign,50451,6,22.93877551,47,49,22,15/02/2018 11:00:22,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,Benign
Benign,53,17,22.95918367,48,49,22,15/02/2018 11:00:22,2996,1,1,40,139,40,40,40,0,139,139,139,0,59746.32844,667.5567423,2996,0,2996,2996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,333.7783712,333.7783712,40,139,73,57.15767665,3267,0,0,0,0,0,0,0,0,1,109.5,40,139,0,0,0,0,0,0,1,40,1,139,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,22.97959184,49,49,22,15/02/2018 11:00:22,257,1,1,42,58,42,42,42,0,58,58,58,0,389105.0584,7782.101167,257,0,257,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3891.050584,3891.050584,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,71,42,58,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
DoS attacks-Slowloris,80,6,23,1,23,23,15/02/2018 11:00:23,107326026,15,3,2530,0,230,0,168.6666667,105.2796729,0,0,0,0,23.57303344,0.167713281,6313295.647,13454008.17,53247678,2,107326024,7666144.571,14546935.78,53247678,196,106302971,53151485.5,31326902.94,75302951,31000020,0,0,0,0,496,100,0.139761068,0.027952214,0,230,133.1578947,116.6691729,13611.69591,0,0,0,1,0,0,0,0,0,140.5555556,168.6666667,0,0,0,0,0,0,0,15,2530,3,0,26883,0,11,32,6155852.5,2244510.366,7742961,4568744,23753579.75,20652344.56,53247678,6655941,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,23.04347826,2,23,23,15/02/2018 11:00:23,107326360,15,3,2530,0,230,0,168.6666667,105.2796729,0,0,0,0,23.57296008,0.16771276,6313315.294,13464146.26,53247762,2,107326358,7666168.429,14558472.88,53247762,161,106303034,53151517,31326982.84,75303039,30999995,0,0,0,0,496,100,0.139760633,0.027952127,0,230,133.1578947,116.6691729,13611.69591,0,0,0,1,0,0,0,0,0,140.5555556,168.6666667,0,0,0,0,0,0,0,15,2530,3,0,26883,0,11,32,6027948.5,2425736.177,7743203,4312694,23817615.25,20608520.2,53247762,6655965,DoS attacks-Slowloris
Benign,0,0,23.08695652,3,23,23,15/02/2018 11:00:23,112636295,3,0,0,0,0,0,0,0,0,0,0,0,0,0.026634399,56318147.5,20.50609665,56318162,56318133,112636295,56318147.5,20.50609665,56318162,56318133,0,0,0,0,0,0,0,0,0,0,0,0.026634399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56318147.5,20.50609665,56318162,56318133,Benign
Benign,3389,6,23.13043478,4,23,23,15/02/2018 11:00:23,3563396,11,7,1148,1581,677,0,104.3636364,202.2944748,1173,0,225.8571429,430.0986044,765.8424716,5.051361117,209611.5294,444193.2387,1676208,3,3563396,356339.6,564983.3063,1676208,3,3490069,581678.1667,689891.2343,1798658,60134,0,0,0,0,232,152,3.086942905,1.964418212,0,1173,143.6315789,298.5202786,89114.35673,0,0,1,1,0,0,0,1,0,151.6111111,104.3636364,225.8571429,0,0,0,0,0,0,11,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
Benign,80,6,23.17391304,5,23,23,15/02/2018 11:00:23,21807917,6,7,433,1770,431,0,72.16666667,175.7923965,1460,0,252.8571429,544.693011,101.0183595,0.596113788,1817326.417,3899440.954,10201944,12,20409385,4081877,5535225.466,10201944,512,21730545,3621757.5,5095679.157,10242502,22,0,0,0,0,132,176,0.27512944,0.320984347,0,1460,157.3571429,398.7292521,158985.0165,0,0,0,1,0,0,0,0,1,169.4615385,72.16666667,252.8571429,0,0,0,0,0,0,6,433,7,1770,8192,946,3,20,79785.5,55493.03308,119025,40546,10124907,108946.7702,10201944,10047870,Benign
Benign,443,6,23.2173913,6,23,23,15/02/2018 11:00:23,117630673,27,31,4048,10700,648,0,149.9259259,260.5077772,1436,0,345.1612903,517.6270277,125.3754622,0.493068674,2063696.018,3843131.765,10166400,0,117590029,4522693.423,4665460.356,10207044,301,117590114,3919670.467,4619129.606,10207044,0,0,0,0,0,552,740,0.229531969,0.263536705,0,1436,249.9661017,423.7808057,179590.1712,0,0,0,1,0,0,0,0,1,254.2758621,149.9259259,345.1612903,0,0,0,0,0,0,27,4048,31,10700,8192,2359,17,20,183679.6923,500197.9941,1848109,40586,8861707.154,1988206.929,10166400,5018164,Benign
Benign,53,17,23.26086957,7,23,23,15/02/2018 11:00:23,2260,1,1,30,132,30,30,30,0,132,132,132,0,71681.41593,884.9557522,2260,0,2260,2260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,442.4778761,442.4778761,30,132,64,58.88972746,3468,0,0,0,0,0,0,0,0,1,96,30,132,0,0,0,0,0,0,1,30,1,132,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,23.30434783,8,23,23,15/02/2018 11:00:23,82803,1,1,29,45,29,29,29,0,45,45,45,0,893.6874268,24.15371424,82803,0,82803,82803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,12.07685712,12.07685712,29,45,34.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,51.5,29,45,0,0,0,0,0,0,1,29,1,45,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,23.34782609,9,23,23,15/02/2018 11:00:23,125896,2,2,88,200,44,44,44,0,100,100,100,0,2287.602466,31.77225647,41965.33333,42709.01401,85784,460,125436,125436,0,125436,125436,86244,86244,0,86244,86244,0,0,0,0,16,16,15.88612823,15.88612823,44,100,66.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,83,44,100,0,0,0,0,0,0,2,88,2,200,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
Benign,53,17,23.39130435,10,23,23,15/02/2018 11:00:23,499,1,1,44,60,44,44,44,0,60,60,60,0,208416.8337,4008.016032,499,0,499,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2004.008016,2004.008016,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74,44,60,0,0,0,0,0,0,1,44,1,60,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
